ID,Title,Code,Fully Specified Name,Definition
http://id.who.int/icd/release/11/2023-01/mms/962107653,"Acute leukaemia, not elsewhere classified",2B33.0,,
http://id.who.int/icd/release/11/2023-01/mms/2018018546,Myeloid leukaemia,2B33.1,,
http://id.who.int/icd/release/11/2023-01/mms/596808334,"Chronic myeloid leukaemia, not elsewhere classified",2B33.2,,
http://id.who.int/icd/release/11/2023-01/mms/216388623,"Lymphoid leukaemia, not elsewhere classified",2B33.3,,
http://id.who.int/icd/release/11/2023-01/mms/1385484871,"Leukaemia, unspecified",2B33.4,,
http://id.who.int/icd/release/11/2023-01/mms/474972159,"Malignant lymphoma, not elsewhere classified",2B33.5,,
http://id.who.int/icd/release/11/2023-01/mms/1510618119/other,Other malignant haematopoietic neoplasms without further specification,2B33.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1510618119,Malignant haematopoietic neoplasms without further specification,2B33,,
http://id.who.int/icd/release/11/2023-01/mms/944754984/unspecified,"Neoplasms of haematopoietic or lymphoid tissues, unspecified",2B3Z,,
http://id.who.int/icd/release/11/2023-01/mms/944754984,Neoplasms of haematopoietic or lymphoid tissues,,,"A neoplasm arising from hematopoietic cells found in the bone marrow, peripheral blood, lymph nodes and spleen (organs of the hematopoietic system). Hematopoietic cell neoplasms can also involve other anatomic sites (e.g. central nervous system, gastrointestinal tract), either by haematogenous spread, direct tumour infiltration, or neoplastic transformation of extranodal lymphoid tissues. The commonest forms are the various types of leukaemia, Hodgkin and non-Hodgkin lymphomas, myeloproliferative neoplasms and myelodysplastic syndromes."
http://id.who.int/icd/release/11/2023-01/mms/2072379825,Chondrosarcoma of bone or articular cartilage of limbs,2B50.0,,
http://id.who.int/icd/release/11/2023-01/mms/1493554134,Chondrosarcoma of bone or articular cartilage of pelvis,2B50.1,,
http://id.who.int/icd/release/11/2023-01/mms/1985099973,"Chondrosarcoma of bone or articular cartilage of ribs, sternum or clavicle",2B50.2,,
http://id.who.int/icd/release/11/2023-01/mms/1625755389/other,Chondrosarcoma of bone or articular cartilage of other specified sites,2B50.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1625755389/unspecified,Chondrosarcoma of bone or articular cartilage of unspecified sites,2B50.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1625755389,"Chondrosarcoma, primary site",2B50,,
http://id.who.int/icd/release/11/2023-01/mms/1102292672,Osteosarcoma of bone or articular cartilage of jaw,2B51.0,,
http://id.who.int/icd/release/11/2023-01/mms/1664120027,Osteosarcoma of bone or articular cartilage of limbs,2B51.1,,
http://id.who.int/icd/release/11/2023-01/mms/1419990437,Osteosarcoma of bone or articular cartilage of pelvis,2B51.2,,
http://id.who.int/icd/release/11/2023-01/mms/1210287093/other,Osteosarcoma of bone and articular cartilage of other specified sites,2B51.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1210287093/unspecified,Osteosarcoma of bone and articular cartilage of unspecified sites,2B51.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1210287093,"Osteosarcoma, primary site",2B51,,"A usually aggressive malignant bone-forming mesenchymal tumour, predominantly affecting adolescents and young adults. It usually involves bones and less frequently extraosseous sites. It often involves the long bones (particularly distal femur, proximal tibia, and proximal humerus). Pain with or without a palpable mass is the most frequent clinical symptom. It may spread to other anatomic sites, particularly the lungs."
http://id.who.int/icd/release/11/2023-01/mms/1174658956,Ewing sarcoma of bone or articular cartilage of limbs,2B52.0,,
http://id.who.int/icd/release/11/2023-01/mms/1874192155,Ewing sarcoma of bone or articular cartilage of pelvis,2B52.1,,
http://id.who.int/icd/release/11/2023-01/mms/1572614942,Ewing sarcoma of bone or articular cartilage of ribs,2B52.2,,
http://id.who.int/icd/release/11/2023-01/mms/1650581103,Ewing sarcoma of soft tissue,2B52.3,,"A rare malignant neoplasm of the soft tissues. It is typically a disease of children and young adults. It is characterised by t(11:22) (q24: q12) resulting in the expression of EWS/FLI-1 chimeric transcript. Most commonly occurs in the paravertebral region, chest wall, pelvis and lower extremities."
http://id.who.int/icd/release/11/2023-01/mms/1651102476/other,Ewing sarcoma of bone and articular cartilage of other specified sites,2B52.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1651102476/unspecified,Ewing sarcoma of bone and articular cartilage of unspecified sites,2B52.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1651102476,"Ewing sarcoma, primary site",2B52,,"A small round cell tumour that lacks morphologic, immunohistochemical, and electron microscopic evidence of neuroectodermal differentiation. It represents one of the two ends of the spectrum called Ewing's sarcoma/peripheral neuroectodermal tumour. It affects mostly males under age 20, and it can occur in soft tissue or bone. Pain and the presence of a mass are the most common clinical symptoms."
http://id.who.int/icd/release/11/2023-01/mms/405689402,"Myxofibrosarcoma, primary site",2B53.0,,
http://id.who.int/icd/release/11/2023-01/mms/691471049,Fibroblastic or myofibroblastic tumour of skin,2B53.1,,
http://id.who.int/icd/release/11/2023-01/mms/1100526834/other,"Other specified fibroblastic or myofibroblastic tumour, primary site",2B53.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1100526834/unspecified,"Fibroblastic or myofibroblastic tumour, primary site, unspecified",2B53.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1100526834,"Fibroblastic or myofibroblastic tumour, primary site",2B53,,
http://id.who.int/icd/release/11/2023-01/mms/361875781,Unclassified pleomorphic sarcoma of skin,2B54.0,,A rare malignant neoplasm arising from the skin. It is characterised by the presence of spindle cells in a storiform pattern and histiocytes with abundant cytoplasm.
http://id.who.int/icd/release/11/2023-01/mms/986063444,Unclassified pleomorphic sarcoma of retroperitoneum or peritoneum,2B54.1,,
http://id.who.int/icd/release/11/2023-01/mms/1348470541/other,"Unclassified pleomorphic sarcoma, primary site, other specified site",2B54.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1348470541/unspecified,"Unclassified pleomorphic sarcoma, primary site, unspecified site",2B54.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1348470541,"Unclassified pleomorphic sarcoma, primary site",2B54,,A pleomorphic sarcoma characterised by the presence of fibrohistiocytic cells and spindle cells arranged in a storiform pattern.
http://id.who.int/icd/release/11/2023-01/mms/120669036,Rhabdomyosarcoma of the oral cavity or pharynx,2B55.0,,
http://id.who.int/icd/release/11/2023-01/mms/1041071513,Rhabdomyosarcoma of respiratory or intrathoracic organs,2B55.1,,
http://id.who.int/icd/release/11/2023-01/mms/479113214,Rhabdomyosarcoma of male genital organs,2B55.2,,
http://id.who.int/icd/release/11/2023-01/mms/800945476/other,"Rhabdomyosarcoma, other specified primary site",2B55.Y,,
http://id.who.int/icd/release/11/2023-01/mms/800945476/unspecified,"Rhabdomyosarcoma, unspecified primary site",2B55.Z,,
http://id.who.int/icd/release/11/2023-01/mms/800945476,"Rhabdomyosarcoma, primary site",2B55,,Rhabdomyosarcoma is a malignant soft tissue tumour which develops from cells of striated muscle. It is the most common form of tumour found in children and adolescents.
http://id.who.int/icd/release/11/2023-01/mms/1488198806,Angiosarcoma of heart,2B56.0,,
http://id.who.int/icd/release/11/2023-01/mms/2111451719,Angiosarcoma of skin,2B56.1,,"A malignant tumour arising from the endothelial cells of the blood vessels. Microscopically, it is characterised by frequently open vascular anastomosing and branching channels. The malignant cells that line the vascular channels are spindle or epithelioid and often display hyperchromatic nuclei. Angiosarcomas most frequently occur in the skin and breast. Patients with long-standing lymphoedema are at increased risk of developing angiosarcoma."
http://id.who.int/icd/release/11/2023-01/mms/2050477809,Angiosarcoma of breast,2B56.2,,A malignant vascular neoplasm arising from the breast.
http://id.who.int/icd/release/11/2023-01/mms/965491615,Angiosarcoma of liver,2B56.3,,A malignant vascular neoplasm arising from the liver.
http://id.who.int/icd/release/11/2023-01/mms/423002561/other,"Angiosarcoma, other specified primary site",2B56.Y,,
http://id.who.int/icd/release/11/2023-01/mms/423002561/unspecified,"Angiosarcoma, unspecified primary site",2B56.Z,,
http://id.who.int/icd/release/11/2023-01/mms/423002561,"Angiosarcoma, primary site",2B56,,
http://id.who.int/icd/release/11/2023-01/mms/1617583339,Kaposi sarcoma of lung,2B57.0,,
http://id.who.int/icd/release/11/2023-01/mms/394490040,Kaposi sarcoma of skin,2B57.1,,"A Kaposi sarcoma arising from the skin. It presents with patches, plaques, or nodules."
http://id.who.int/icd/release/11/2023-01/mms/536268676,Kaposi sarcoma of gastrointestinal sites,2B57.2,,
http://id.who.int/icd/release/11/2023-01/mms/2131977134/other,Kaposi sarcoma of other specified primary sites,2B57.Y,,
http://id.who.int/icd/release/11/2023-01/mms/2131977134/unspecified,Kaposi sarcoma of unspecified primary site,2B57.Z,,
http://id.who.int/icd/release/11/2023-01/mms/2131977134,"Kaposi sarcoma, primary site",2B57,,A malignant neoplasm characterised by a vascular proliferation which usually contains blunt endothelial cells. Erythrocyte extravasation and hemosiderin deposition are frequently present. The most frequent site of involvement is the skin; however it may also occur internally. It generally develops in people with compromised immune systems including those with acquired immune deficiency syndrome (AIDS).
http://id.who.int/icd/release/11/2023-01/mms/1444610847,Leiomyosarcoma of retroperitoneum or peritoneum,2B58.0,,
http://id.who.int/icd/release/11/2023-01/mms/1872567422,Leiomyosarcoma of uterus,2B58.1,,
http://id.who.int/icd/release/11/2023-01/mms/399434138,Leiomyosarcoma of stomach,2B58.2,,This is a malignant nonepithelial tumour that arises from cells lining the stomach that develop into smooth-muscle.
http://id.who.int/icd/release/11/2023-01/mms/2055720774/other,"Leiomyosarcoma, other specified primary site",2B58.Y,,
http://id.who.int/icd/release/11/2023-01/mms/2055720774/unspecified,"Leiomyosarcoma, unspecified primary site",2B58.Z,,
http://id.who.int/icd/release/11/2023-01/mms/2055720774,"Leiomyosarcoma, primary site",2B58,,
http://id.who.int/icd/release/11/2023-01/mms/1153141048,Liposarcoma of soft tissue of limb,2B59.0,,
http://id.who.int/icd/release/11/2023-01/mms/472732541,Liposarcoma of retroperitoneum or peritoneum,2B59.1,,
http://id.who.int/icd/release/11/2023-01/mms/974906949,Liposarcoma of male genital organs,2B59.2,,
http://id.who.int/icd/release/11/2023-01/mms/1991400753/other,"Liposarcoma, other specified primary site",2B59.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1991400753/unspecified,"Liposarcoma, unspecified primary site",2B59.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1991400753,"Liposarcoma, primary site",2B59,,"Liposarcoma, a type of soft tissue sarcoma, describes a group of lipomatous tumours of varying severity ranging from slow-growing to aggressive and metastatic. Liposarcomas are most often located in the lower extremities or retroperitoneum, but they can also occur in the upper extremities, neck, peritoneal cavity, spermatic cord, breast, vulva and axilla."
http://id.who.int/icd/release/11/2023-01/mms/430006121,Synovial sarcoma of soft tissues of limb,2B5A.0,,
http://id.who.int/icd/release/11/2023-01/mms/40635646,Synovial sarcoma of respiratory or intra-thoracic organs,2B5A.1,,
http://id.who.int/icd/release/11/2023-01/mms/644500343/other,"Synovial sarcoma, other specified primary site",2B5A.Y,,
http://id.who.int/icd/release/11/2023-01/mms/644500343/unspecified,"Synovial sarcoma, unspecified primary site",2B5A.Z,,
http://id.who.int/icd/release/11/2023-01/mms/644500343,"Synovial sarcoma, primary site",2B5A,,"A malignant neoplasm characterised by the chromosomal translocation t(X;18)(p11;q11). It can occur at any age, but mainly affects young adults, more commonly males. Although any site can be affected, the vast majority of the cases arise in the deep soft tissues of extremities, especially around the knee. Microscopically, synovial sarcoma is classified as monophasic (with a spindle or epithelial cell component) or biphasic (with both spindle and epithelial cell components). Synovial sarcomas can recur or metastasize to the lungs, bones, and lymph nodes."
http://id.who.int/icd/release/11/2023-01/mms/468657126,Gastrointestinal stromal tumour of stomach,2B5B.0,,"A gastrointestinal stromal tumour that arises from the stomach. It covers a spectrum of benign to malignant mesenchymal neoplasms and includes most gastric smooth muscle tumours, leiomyoblastomas, and tumours formerly called gastrointestinal autonomic nerve tumours."
http://id.who.int/icd/release/11/2023-01/mms/319870485,Gastrointestinal stromal tumour of small intestine,2B5B.1,,A gastrointestinal stromal tumour that arises from the small intestine. It usually affects adults over fifty years of age. The majority of cases have spindle cell morphology. The prognosis depends on the tumour size and the mitotic activity.
http://id.who.int/icd/release/11/2023-01/mms/819644414/other,Gastrointestinal stromal tumour of other gastrointestinal sites,2B5B.Y,,
http://id.who.int/icd/release/11/2023-01/mms/819644414/unspecified,Gastrointestinal stromal tumour of unspecified gastrointestinal sites,2B5B.Z,,
http://id.who.int/icd/release/11/2023-01/mms/819644414,"Gastrointestinal stromal tumour, primary site",2B5B,,"This is the most common mesenchymal tumour that arises in the gastrointestinal tract. It is generally immunohistochemically positive for CD117 (KIT), phenotypically paralleling Cajal-cell differentiation, and most examples contain KIT- or PDGFRA- activating mutations. It is most frequent in the stomach and to a lesser degree in the small intestine. The prognosis depends on the tumour size and the mitotic activity."
http://id.who.int/icd/release/11/2023-01/mms/990494080,"Endometrial stromal sarcoma, primary site",2B5C,,"A malignant, infiltrating mesenchymal tumour arising from the uterine corpus, cervix, vagina, and the ovary. Based on its morphologic characteristics, it is classified as either a low grade or an undifferentiated (high grade) stromal sarcoma. The low grade endometrioid stromal sarcoma is characterised by the presence of oval to spindle-shape cells that resemble the cells of the endometrial stroma, without evidence of significant atypia and pleomorphism. Numerous small vessels are also present. The undifferentiated stromal sarcoma is characterised by an aggressive clinical course, the presence of significant cellular atypia, pleomorphism, and high mitotic activity."
http://id.who.int/icd/release/11/2023-01/mms/2072916704,Malignant mixed epithelial mesenchymal tumour of ovary,2B5D.0,,"Malignant mixed epithelial mesenchymal tumour of the ovary is a rare and very aggressive neoplasm presenting most commonly in postmenopausal women and is composed of adenocarcinomatous and sarcomatous elements and, depending on the types of these elements, can be classified as homologous or heterologous. It often has a poor prognosis."
http://id.who.int/icd/release/11/2023-01/mms/1532363988,Malignant mixed epithelial and mesenchymal tumour of corpus uteri,2B5D.1,,"A primary malignant neoplasm of the uterine corpus characterised by the presence of an epithelial and a mesenchymal component. This category includes carcinosarcoma, carcinofibroma, and adenosarcoma."
http://id.who.int/icd/release/11/2023-01/mms/1251935150/other,"Malignant mixed epithelial mesenchymal tumour, other specified primary site",2B5D.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1251935150/unspecified,"Malignant mixed epithelial mesenchymal tumour, unspecified primary site",2B5D.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1251935150,"Malignant mixed epithelial mesenchymal tumour, primary site",2B5D,,
http://id.who.int/icd/release/11/2023-01/mms/979754709,"Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site",2B5E,,
http://id.who.int/icd/release/11/2023-01/mms/1319990901,"Sarcoma, not elsewhere classified of uterus",2B5F.0,,
http://id.who.int/icd/release/11/2023-01/mms/415433773,Myosarcomas of omentum,2B5F.10,,
http://id.who.int/icd/release/11/2023-01/mms/2091164276/other,"Other specified sarcoma, not elsewhere classified of retroperitoneum or peritoneum",2B5F.1Y,,
http://id.who.int/icd/release/11/2023-01/mms/2091164276/unspecified,"Sarcoma, not elsewhere classified of retroperitoneum or peritoneum, unspecified",2B5F.1Z,,
http://id.who.int/icd/release/11/2023-01/mms/2091164276,"Sarcoma, not elsewhere classified of retroperitoneum or peritoneum",2B5F.1,,
http://id.who.int/icd/release/11/2023-01/mms/1132023553,"Sarcoma, not elsewhere classified of other specified sites",2B5F.2,,
http://id.who.int/icd/release/11/2023-01/mms/1961520767,"Sarcoma, not elsewhere classified, primary site unknown",2B5F.3,,
http://id.who.int/icd/release/11/2023-01/mms/1729842914,"Sarcoma, not elsewhere classified, primary site",2B5F,,
http://id.who.int/icd/release/11/2023-01/mms/160795619,"Myosarcoma of uterus, part not specified",2B5G,,
http://id.who.int/icd/release/11/2023-01/mms/654289190,"Well differentiated lipomatous tumour, primary site",2B5H,,
http://id.who.int/icd/release/11/2023-01/mms/1128819057,Malignant miscellaneous tumours of bone or articular cartilage of other or unspecified sites,2B5J,,
http://id.who.int/icd/release/11/2023-01/mms/1544901926,Unspecified malignant soft tissue tumours or sarcomas of bone or articular cartilage of other or unspecified sites,2B5K,,
http://id.who.int/icd/release/11/2023-01/mms/1965082709/other,Other specified malignant mesenchymal neoplasms,2B5Y,,
http://id.who.int/icd/release/11/2023-01/mms/1965082709/unspecified,Malignant mesenchymal neoplasm of unspecified type,2B5Z,,
http://id.who.int/icd/release/11/2023-01/mms/1965082709,Malignant mesenchymal neoplasms,,"Malignant neoplasm of muscle, fat, fibrous tissue, bone, cartilage, and blood vessels","A usually aggressive malignant mesenchymal cell tumour most commonly arising from muscle, fat, fibrous tissue, bone, cartilage, and blood vessels. Sarcomas occur in both children and adults. The prognosis depends largely on the degree of differentiation (grade) of the tumour. Representative subtypes are liposarcoma, leiomyosarcoma, osteosarcoma, and chondrosarcoma."
http://id.who.int/icd/release/11/2023-01/mms/2044047639,Basal cell carcinoma of lip,2B60.0,,A basal cell carcinoma arising from the lip.
http://id.who.int/icd/release/11/2023-01/mms/1635251327,Squamous cell carcinoma of lip,2B60.1,,"Squamous cell carcinoma located on or originating in the mucosa or vermilion of the lip, including the vermilion border but excluding the skin of the lip."
http://id.who.int/icd/release/11/2023-01/mms/304997495/other,Other specified malignant neoplasms of lip,2B60.Y,,
http://id.who.int/icd/release/11/2023-01/mms/304997495/unspecified,"Malignant neoplasms of lip, unspecified",2B60.Z,,
http://id.who.int/icd/release/11/2023-01/mms/304997495,Malignant neoplasms of lip,2B60,,Malignant neoplasms originating from the transitional epithelium of the lip (excluding oral mucosa and skin of the outer lip) or from the underlying anatomical structures (e.g. orbicularis oris muscle).
http://id.who.int/icd/release/11/2023-01/mms/1822674187,Squamous cell carcinoma of the base of the tongue,2B61.0,,"A carcinoma that arises from the base of the tongue. Representative examples include squamous cell carcinoma, adenoid cystic carcinoma, and mucoepidermoid carcinoma."
http://id.who.int/icd/release/11/2023-01/mms/2003184099/other,Other specified malignant neoplasms of base of tongue,2B61.Y,,
http://id.who.int/icd/release/11/2023-01/mms/2003184099/unspecified,"Malignant neoplasms of base of tongue, unspecified",2B61.Z,,
http://id.who.int/icd/release/11/2023-01/mms/2003184099,Malignant neoplasms of base of tongue,2B61,,"A primary neoplasm involving the base of the tongue, often associated with chronic alcohol and tobacco use, older age, certain geographic locations, a family history of upper aeordigestive tract cancers and/or certain nutritional deficiencies and infectious agents."
http://id.who.int/icd/release/11/2023-01/mms/941510114,Squamous cell carcinoma of other or unspecified parts of tongue,2B62.0,,
http://id.who.int/icd/release/11/2023-01/mms/1173110787,Squamous cell carcinoma of lingual tonsil,2B62.10,,
http://id.who.int/icd/release/11/2023-01/mms/1784082025,Malignant neoplasms of lingual tonsil,2B62.1,,
http://id.who.int/icd/release/11/2023-01/mms/63666460/other,Other specified malignant neoplasms of other and unspecified parts of tongue,2B62.Y,,
http://id.who.int/icd/release/11/2023-01/mms/63666460/unspecified,"Malignant neoplasms of other or unspecified parts of tongue, unspecified",2B62.Z,,
http://id.who.int/icd/release/11/2023-01/mms/63666460,Malignant neoplasms of other or unspecified parts of tongue,2B62,,
http://id.who.int/icd/release/11/2023-01/mms/446537607,Squamous cell carcinoma of gum,2B63.0,,
http://id.who.int/icd/release/11/2023-01/mms/1719710858/other,Other specified malignant neoplasm of gum,2B63.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1719710858/unspecified,"Malignant neoplasms of gum, unspecified",2B63.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1719710858,Malignant neoplasms of gum,2B63,,
http://id.who.int/icd/release/11/2023-01/mms/755941113,Squamous cell carcinoma of floor of mouth,2B64.0,,
http://id.who.int/icd/release/11/2023-01/mms/359540510/other,Other specified malignant neoplasm of floor of mouth,2B64.Y,,
http://id.who.int/icd/release/11/2023-01/mms/359540510/unspecified,"Malignant neoplasms of floor of mouth, unspecified",2B64.Z,,
http://id.who.int/icd/release/11/2023-01/mms/359540510,Malignant neoplasms of floor of mouth,2B64,,
http://id.who.int/icd/release/11/2023-01/mms/917590633,Adenocarcinoma of palate,2B65.0,,
http://id.who.int/icd/release/11/2023-01/mms/79201902,Squamous cell carcinoma of palate,2B65.1,,
http://id.who.int/icd/release/11/2023-01/mms/1881533064/other,Other specified malignant neoplasm of palate,2B65.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1881533064/unspecified,"Malignant neoplasms of palate, unspecified",2B65.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1881533064,Malignant neoplasms of palate,2B65,,
http://id.who.int/icd/release/11/2023-01/mms/844333740,Squamous cell carcinoma of other or unspecified parts of mouth,2B66.0,,
http://id.who.int/icd/release/11/2023-01/mms/76069495/other,Other specified malignant neoplasms of other and unspecified parts of mouth,2B66.Y,,
http://id.who.int/icd/release/11/2023-01/mms/76069495/unspecified,"Malignant neoplasms of other or unspecified parts of mouth, unspecified",2B66.Z,,
http://id.who.int/icd/release/11/2023-01/mms/76069495,Malignant neoplasms of other or unspecified parts of mouth,2B66,,
http://id.who.int/icd/release/11/2023-01/mms/318430338,Adenocarcinoma of parotid gland,2B67.0,,
http://id.who.int/icd/release/11/2023-01/mms/552798341,Squamous cell carcinoma of parotid gland,2B67.1,,
http://id.who.int/icd/release/11/2023-01/mms/1640200163/other,Other specified malignant neoplasms of parotid gland,2B67.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1640200163/unspecified,"Malignant neoplasms of parotid gland, unspecified",2B67.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1640200163,Malignant neoplasms of parotid gland,2B67,,"Salivary gland tumours can show a striking range of morphological diversity between different tumour types and sometimes within an individual tumour mass. In addition, hybrid tumours, dedifferentiation and the propensity for some benign tumours to progress to malignancy can confound histopathological interpretation. These features, together with the relative rarity of a number of tumours, can sometimes make diagnosis difficult, despite the abundance of named tumour entities. The increasing use of pre-operative fine needle aspiration biopsies also needs to be taken into account, as artifactual changes may be superimposed on the tumours. Unfortunately, the morphological variability of these tumours is mirrored by the immunocytochemical profiles, so that special stains are rarely useful in routine diagnosis of salivary gland epithelial neoplasms."
http://id.who.int/icd/release/11/2023-01/mms/449228684,Adenocarcinoma of submandibular or sublingual glands,2B68.0,,
http://id.who.int/icd/release/11/2023-01/mms/760581878,Squamous cell carcinoma of submandibular or sublingual glands,2B68.1,,
http://id.who.int/icd/release/11/2023-01/mms/921330276,Other specified malignant neoplasms of submandibular or sublingual glands,2B68.2,,
http://id.who.int/icd/release/11/2023-01/mms/480928417/unspecified,"Malignant neoplasms of submandibular or sublingual glands, unspecified",2B68.Z,,
http://id.who.int/icd/release/11/2023-01/mms/480928417,Malignant neoplasms of submandibular or sublingual glands,2B68,,"Salivary gland tumours can show a striking range of morphological diversity between different tumour types and sometimes within an individual tumour mass. In addition, hybrid tumours, dedifferentiation and the propensity for some benign tumours to progress to malignancy can confound histopathological interpretation. These features, together with the relative rarity of a number of tumours, can sometimes make diagnosis difficult, despite the abundance of named tumour entities. The increasing use of pre-operative fine needle aspiration biopsies also needs to be taken into account, as artifactual changes may be superimposed on the tumours. Unfortunately, the morphological variability of these tumours is mirrored by the immunocytochemical profiles, so that special stains are rarely useful in routine diagnosis of salivary gland epithelial neoplasms."
http://id.who.int/icd/release/11/2023-01/mms/342470657,Squamous cell carcinoma of tonsil,2B69.0,,
http://id.who.int/icd/release/11/2023-01/mms/603623807,Other specified malignant neoplasms of tonsil,2B69.1,,
http://id.who.int/icd/release/11/2023-01/mms/2044833589/unspecified,"Malignant neoplasms of tonsil, unspecified",2B69.Z,,
http://id.who.int/icd/release/11/2023-01/mms/2044833589,Malignant neoplasms of tonsil,2B69,,
http://id.who.int/icd/release/11/2023-01/mms/839740136,Squamous cell carcinoma of oropharynx,2B6A.0,,"A squamous cell carcinoma arising from the oropharynx. It predominantly affects adults in their fifth and sixth decades of life and is associated with alcohol and tobacco use. Human papillomavirus is present in approximately half of the cases. It is characterised by a tendency to metastasize early to the lymph nodes. When the tumour is small, patients are often asymptomatic. Physical examination may reveal erythematous or white lesions or plaques. The majority of patients present with locally advanced disease. Signs and symptoms include mucosal ulceration, pain, bleeding, weight loss, neck swelling, and difficulty speaking, chewing, and swallowing. Patients may also present with swollen neck lymph nodes without any symptoms from the oropharyngeal tumour. The most significant prognostic factors are the size of the tumour and the lymph nodes status."
http://id.who.int/icd/release/11/2023-01/mms/1172876400/other,Other specified malignant neoplasms of oropharynx,2B6A.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1172876400/unspecified,"Malignant neoplasms of oropharynx, unspecified",2B6A.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1172876400,Malignant neoplasms of oropharynx,2B6A,,Malignant neoplasms of the oral cavity and pharynx
http://id.who.int/icd/release/11/2023-01/mms/294167983,Squamous cell carcinoma of nasopharynx,2B6B.0,,
http://id.who.int/icd/release/11/2023-01/mms/2120146891,"Malignant epithelial neoplasms of nasopharynx, unspecified type",2B6B.1,,
http://id.who.int/icd/release/11/2023-01/mms/2094038774,Squamous cell carcinoma of pharyngeal tonsil,2B6B.20,,
http://id.who.int/icd/release/11/2023-01/mms/1065258785,Other or unspecified malignant epithelial neoplasm of pharyngeal tonsil,2B6B.21,,
http://id.who.int/icd/release/11/2023-01/mms/1582541971/other,Other specified malignant neoplasms of pharyngeal tonsil,2B6B.2Y,,
http://id.who.int/icd/release/11/2023-01/mms/1582541971/unspecified,Malignant neoplasm of pharyngeal tonsil without mention of type,2B6B.2Z,,
http://id.who.int/icd/release/11/2023-01/mms/1582541971,Malignant neoplasms of pharyngeal tonsil,2B6B.2,,
http://id.who.int/icd/release/11/2023-01/mms/547578362/other,Other specified malignant neoplasms of nasopharynx,2B6B.Y,,
http://id.who.int/icd/release/11/2023-01/mms/547578362/unspecified,"Malignant neoplasms of nasopharynx, unspecified",2B6B.Z,,
http://id.who.int/icd/release/11/2023-01/mms/547578362,Malignant neoplasms of nasopharynx,2B6B,,"A wide variety of tumours can arise in the nasopharynx, but it is nasopharyngeal carcinoma that has fascinated generations of oncologists, pathologists, scientists and epidemiologists. It shows marked geographic differences, with highest incidence rates in Southern Chinese. In some endemic areas, the incidence has declined by about 30% over the past two decades, suggesting that environmental or lifestyle factors may play a major role and that the disease is, to some extent, preventable. Nasopharyngeal carcinoma shows a very strong association with Epstein-Barr virus (EBV) infection, irrespective of the ethnic origin of the patients. This association has pioneered a new paradigm of utilizing viral serological tests for the diagnosis of cancer and for screening in high-risk populations. Naso -pharyngeal carcinoma is generally responsive to radiation therapy, and the clinical outcome has greatly improved over the years, due to refinements in staging and to improved therapy protocols. The unusual and often deceptive histological features of nasopharyngeal carcinoma have generated controversies over the nature of the tumour and still pose a challenge to surgical pathologists. There have possibly been more names invented for the various histological subtypes of nasopharyngeal carcinoma than any other tumour type."
http://id.who.int/icd/release/11/2023-01/mms/215991659,Squamous cell carcinoma of piriform sinus,2B6C.0,,
http://id.who.int/icd/release/11/2023-01/mms/1410216197/other,Other specified malignant neoplasms of piriform sinus,2B6C.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1410216197/unspecified,"Malignant neoplasms of piriform sinus, unspecified",2B6C.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1410216197,Malignant neoplasms of piriform sinus,2B6C,,
http://id.who.int/icd/release/11/2023-01/mms/680629191,Squamous cell carcinoma of hypopharynx and variants,2B6D.0,,"A squamous cell carcinoma arising from the hypopharynx. Signs and symptoms include dysphagia, hemoptysis, and the presence of a neck mass."
http://id.who.int/icd/release/11/2023-01/mms/826670225/other,Other specified malignant neoplasms of hypopharynx,2B6D.Y,,
http://id.who.int/icd/release/11/2023-01/mms/826670225/unspecified,"Malignant neoplasms of hypopharynx, unspecified",2B6D.Z,,
http://id.who.int/icd/release/11/2023-01/mms/826670225,Malignant neoplasms of hypopharynx,2B6D,,A malignant neoplasm arising in the hypopharynx.
